generation,objective,reward,mean_reward,success_rate,final_distance_m,collisions,safety_cost,mean_safety_cost,safety_violation,safety_multiplier,policy_std
1.0,12.54362581652496,12.54362581652496,5.236977288344385,100.0,0.07257120311260223,0.0,0.2504536402504891,0.4129487765482645,0.0,1.152,0.11979090422391891
2.0,13.215566670131869,13.215566670131869,4.0918066612252115,100.0,0.07435744628310204,0.0,0.24477081363089384,0.5874483204647754,0.0,1.1059199999999998,0.08371774852275848
3.0,14.083529069409531,14.083529069409531,7.17401800408392,100.0,0.07426578551530838,0.0,0.3332263531949138,0.4646206194603866,0.0,1.0616831999999998,0.062008026987314224
4.0,13.911028438665575,13.911028438665575,12.37193576412624,100.0,0.07396600395441055,0.0,0.3387093020570501,0.30034679934103065,0.0,1.0192158719999997,0.05040184035897255
5.0,15.543494587439637,15.543494587439637,13.09110582104915,100.0,0.07299122959375381,0.0,0.3792522558901692,0.300358369254133,0.0,0.9784472371199997,0.043438974767923355
6.0,15.699011987424717,15.699011987424717,13.958979610760174,100.0,0.07350720092654228,0.0,0.40521932467090654,0.37517968225061243,0.0,0.9393093476351997,0.04059745371341705
7.0,16.445873017498176,16.445873017498176,15.013340511216663,100.0,0.0737910307943821,0.0,0.6697837231017185,0.4737589483211681,0.0,0.9017369737297917,0.03870529308915138
8.0,17.047216671622913,17.047216671622913,15.774668808528626,100.0,0.07351849973201752,0.0,0.5495032419110066,0.6011380106159533,0.0,0.8656674947806,0.03768853470683098
