generation,objective,reward,mean_reward,success_rate,final_distance_m,collisions,safety_cost,mean_safety_cost,safety_violation,safety_multiplier,policy_std
1.0,12.67650716967648,12.67650716967648,5.283150429307236,100.0,0.07220903038978577,0.0,0.27664096494670953,0.41814438189091546,0.0,1.152,0.11979090422391891
2.0,13.131032581430627,13.131032581430627,4.1607391357694015,100.0,0.07446800172328949,0.0,0.2733416970516555,0.5977107243610014,0.0,1.1059199999999998,0.08371775597333908
3.0,14.82128939621593,14.82128939621593,8.277742671708307,100.0,0.07366164028644562,0.0,0.3174902485334315,0.43608465100885097,0.0,1.0616831999999998,0.06254515051841736
4.0,13.402464073892173,13.402464073892173,12.315909816640342,100.0,0.07377775758504868,0.0,0.3203653389604005,0.2840993033719132,0.0,1.0192158719999997,0.05112840607762337
5.0,13.630507395231891,13.630507395231891,8.154368180713986,100.0,0.07418181747198105,0.0,0.3298135400494602,0.4505416651609937,0.0,0.9784472371199997,0.043770916759967804
6.0,14.448472664789534,14.448472664789534,12.846121640238403,100.0,0.07495466247200966,0.0,0.32264149509305295,0.3202870314986774,0.0,0.9393093476351997,0.04106912016868591
7.0,15.545757062859478,15.545757062859478,12.242761497201299,100.0,0.07457740232348442,0.0,0.5750119523745523,0.5010789050655201,0.0,0.9017369737297917,0.03912580758333206
8.0,17.65035730662226,17.65035730662226,12.531915987368336,100.0,0.07432626932859421,0.0,0.6457373174509484,0.6167267375347866,0.0,0.8656674947806,0.0378129743039608
